Country,Page,Range,Type,Provider
SZ,3,2682400XXXX,mobile,Swazi MTN Ltd
SZ,11,26878XXXXXX,mobile,Swazi MTN Ltd
SZ,11,26879XXXXXX,mobile,Swazi Mobile Ltd
SZ,11,26876XXXXXX,mobile,Swazi MTN Ltd
SZ,11,26877XXXXXX,mobile,Swaziland Posts and Telecommunications Corporation (SPTC) (CDMA)
