Country,Page,Range,Type,Provider
ES,100,34518109XXX,VoIPtelephony,Grupalia Internet#comma S.a.
ES,100,34518110XXX,VoIPtelephony,Grupo Neveral Telecomunicaciones#comma S.l.
ES,104,34519015XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,104,34519016XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,100,34518120XXX,VoIPtelephony,Omega Telecom Consulting#comma S.l.
ES,103,34519005XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,104,34519017XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,100,34518121XXX,VoIPtelephony,Omega Telecom Consulting#comma S.l.
ES,105,34519025XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,103,34519006XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,100,34518122XXX,VoIPtelephony,Omega Telecom Consulting#comma S.l.
ES,101,34518153XXX,VoIPtelephony,Voztelecom Sistemas#comma S.l.
ES,103,34519007XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,100,34518123XXX,VoIPtelephony,Omega Telecom Consulting#comma S.l.
ES,103,34519008XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,104,34519018XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,105,34519519XXX,VoIPtelephony,Operadora De Telecomunicaciones Opera#comma S.l.
ES,105,34600XXXXXX,mobile,Vodafone EspaÃ±a#comma S.a.u.
ES,103,34519009XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,106,346010XXXXX,mobile,Cableuropa#comma S.a.u.
ES,105,34519915XXX,VoIPtelephony,R Cable Y Telecomunicaciones Galicia#comma S.a.
ES,106,346010XXXXX,mobile,Tenaria#comma S.a.
ES,106,346011XXXXX,mobile,Cableuropa#comma S.a.u.
ES,101,34518154XXX,VoIPtelephony,Voztelecom Sistemas#comma S.l.
ES,100,34518130XXX,VoIPtelephony,Omega Telecom Consulting#comma S.l.
ES,103,34519010XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,106,346011XXXXX,mobile,Tenaria#comma S.a.
ES,106,346012XXXXX,mobile,Cableuropa#comma S.a.u.
ES,106,346012XXXXX,mobile,Tenaria#comma S.a.
ES,106,346015XXXXX,mobile,Hits Telecom Spain#comma S.a.
ES,106,346015XXXXX,mobile,Vodafone Enabler EspaÃ±a#comma S.l.
ES,105,34519920XXX,VoIPtelephony,Omega Telecom Consulting#comma S.l.
ES,106,346016XXXXX,mobile,France Telecom EspaÃ±a#comma S.a. Unipersonal
ES,101,34518155XXX,VoIPtelephony,Voztelecom Sistemas#comma S.l.
ES,106,346016XXXXX,mobile,Least Cost Routing Telecom#comma S.l.
ES,104,34519019XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,102,34518441XXX,VoIPtelephony,Desarrollo De TÃ©cnicas De InformaciÃ³n Y ComunicaciÃ³n#comma S.l.
ES,100,34518150XXX,VoIPtelephony,Voztelecom Sistemas#comma S.l.
ES,107,346020XXXXX,mobile,Lycamobile#comma S.l.
ES,105,34519921XXX,VoIPtelephony,Omega Telecom Consulting#comma S.l.
ES,107,346021XXXXX,mobile,Lycamobile#comma S.l.
ES,102,34518518XXX,VoIPtelephony,Operadora De Telecomunicaciones Opera#comma S.l.
ES,104,34519020XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,107,346022XXXXX,mobile,Ingenium Outsourcing Services#comma S.l.
ES,107,346022XXXXX,mobile,Neo-sky 2002#comma S.a.
ES,107,346023XXXXX,mobile,Lycamobile#comma S.l.
ES,107,346024XXXXX,mobile,Lebara Ltd Uk
ES,100,34518151XXX,VoIPtelephony,Voztelecom Sistemas#comma S.l.
ES,107,346024XXXXX,mobile,Vodafone Enabler EspaÃ±a#comma S.l.
ES,103,34519011XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,107,346025XXXXX,mobile,Lebara Ltd Uk
ES,107,346025XXXXX,mobile,Vodafone Enabler EspaÃ±a#comma S.l.
ES,107,346026XXXXX,mobile,Vodafone Enabler EspaÃ±a#comma S.l.
ES,105,34519922XXX,VoIPtelephony,Omega Telecom Consulting#comma S.l.
ES,108,346026XXXXX,mobile,Lebara Ltd Uk
ES,108,346027XXXXX,mobile,Orbitel Comunicaciones Latinoamericanas#comma S.a.
ES,102,34518815XXX,VoIPtelephony,R Cable Y Telecomunicaciones Galicia#comma S.a.
ES,108,346027XXXXX,mobile,Vodafone Enabler EspaÃ±a#comma S.l.
ES,108,346028XXXXX,mobile,Lycamobile#comma S.l.
ES,101,34518156XXX,VoIPtelephony,Voztelecom Sistemas#comma S.l.
ES,104,34519021XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,103,34519012XXX,VoIPtelephony,Cableuropa#comma S.a.u.
ES,108,346030XXXXX,mobile,Orbitel Comunicaciones Latinoamericanas#comma S.a.
ES,108,346030XXXXX,mobile,Presanella Spain#comma S.l.unipersonal
ES,108,346030XXXXX,mobile,Vodafone Enabler EspaÃ±a#comma S.l.
ES,108,346031XXXXX,mobile,Lebara Ltd Uk
