Country,Page,Range,Type,Provider
AR,1290,5429254900XX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,1290,5429254901XX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,703,5492317526XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,703,5492317525XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,704,5492317529XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,703,5492317528XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,703,5492317527XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,1267,542921404XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,814,5492342509XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,702,5492317504XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,813,5492342504XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,702,5492317503XXX,mobile,Telecom Personal S.A.
AR,813,5492342503XXX,mobile,Telecom Personal S.A.
AR,702,5492317502XXX,mobile,Telecom Personal S.A.
AR,813,5492342502XXX,mobile,Telecom Personal S.A.
AR,702,5492317501XXX,mobile,Telecom Personal S.A.
AR,813,5492342501XXX,mobile,Telecom Personal S.A.
AR,702,5492317508XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,813,5492342508XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,702,5492317507XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,813,5492342507XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,702,5492317506XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,813,5492342506XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,702,5492317505XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,813,5492342505XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,702,5492317509XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,3360,5493884520XXX,mobile,Cti Compa̱ia de Telefonos del Interior S.A.
AR,3360,5493884523XXX,mobile,Cti Norte Compa̱ia de Telefonos del Interior S.A.
AR,3360,5493884524XXX,mobile,Cti Norte Compa̱ia de Telefonos del Interior S.A.
AR,3360,5493884521XXX,mobile,Cti Norte Compa̱ia de Telefonos del Interior S.A.
AR,3360,5493884522XXX,mobile,Cti Norte Compa̱ia de Telefonos del Interior S.A.
