Country,Page,Range,Type,Provider
RW,1,250,proper,
RW,2,250250571XXX,geographic,Rwandatel S.A.
RW,3,250250581XXX,geographic,Rwandatel S.A.
RW,2,250250572XXX,geographic,Rwandatel S.A.
RW,3,250250582XXX,geographic,Rwandatel S.A.
RW,1,25006XXXXXX,satellite,Artel Communications
RW,3,250250583XXX,geographic,Rwandatel S.A.
RW,1,25025XXXXXXX,geographic,Rwandatel S.A.
RW,2,250250573XXX,geographic,Rwandatel S.A.
RW,3,250250584XXX,geographic,Rwandatel S.A.
RW,2,250250574XXX,geographic,Rwandatel S.A.
RW,3,250250585XXX,geographic,Rwandatel S.A.
RW,1,250250XXXXXX,geographic,Rwandatel S.A.
RW,2,250250575XXX,geographic,Rwandatel S.A.
RW,4,25072XXXXXXX,mobile,TIGO Rwanda S.A.
RW,4,25073XXXXXXX,mobile,Airtel RWANDA
RW,4,25075XXXXXXX,mobile,Rwandatel S.A.
RW,4,250783XXXXXX,mobile,MTN Rwandacell SARL
RW,4,2507881XXXXX,mobile,MTN Rwandacell SARL
RW,4,2507882XXXXX,mobile,MTN Rwandacell SARL
RW,4,2507883XXXXX,mobile,MTN Rwandacell SARL
RW,4,2507884XXXXX,mobile,MTN Rwandacell SARL
RW,4,2507885XXXXX,mobile,MTN Rwandacell SARL
RW,4,25078XXXXXXX,mobile,MTN Rwandacell SARL
RW,1,2502505XXXXX,geographic,
RW,3,250250586XXX,geographic,Rwandatel S.A.
RW,2,250250576XXX,geographic,Rwandatel S.A.
RW,1,250250561XXX,geographic,Rwandatel S.A.
RW,1,250250562XXX,geographic,Rwandatel S.A.
RW,2,250250577XXX,geographic,Rwandatel S.A.
RW,3,250250587XXX,geographic,Rwandatel S.A.
RW,2,250250578XXX,geographic,Rwandatel S.A.
RW,1,250250564XXX,geographic,Rwandatel S.A.
RW,3,250250588XXX,geographic,Rwandatel S.A.
RW,1,250250568XXX,geographic,Rwandatel S.A.
RW,2,250250579XXX,geographic,Rwandatel S.A.
RW,3,250250589XXX,geographic,Rwandatel S.A.
RW,1,250250570XXX,geographic,Rwandatel S.A.
RW,2,250250580XXX,geographic,Rwandatel S.A.
RW,3,250255XXXXXX,geographic,Rwandatel S.A.
