Country,Page,Range,Type,Provider
FR,2250,+3358603XXXX,geographic,Legos
FR,2255,+3358653XXXX,geographic,VA Solutions
FR,2256,+3358673XXXX,geographic,Prosodie
FR,2250,+3358604XXXX,geographic,Legos
FR,2256,+3358674XXXX,geographic,Callr
FR,2259,+3358703XXXX,geographic,Completel
FR,2255,+3358654XXXX,geographic,Linkt
FR,2256,+3358675XXXX,geographic,OpenIP
FR,2254,+3358643XXXX,geographic,Equant France
FR,2259,+3358704XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2250,+3358605XXXX,geographic,Legos
FR,2255,+3358665XXXX,geographic,Bouygues Telecom
FR,2264,+3358753XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2261,+3358723XXXX,geographic,Completel
FR,2253,+3358633XXXX,geographic,Equant France
FR,2252,+3358623XXXX,geographic,OVH
FR,2255,+3358666XXXX,geographic,Prosodie
FR,2254,+3358644XXXX,geographic,Equant France
FR,2254,+3358645XXXX,geographic,OpenIP
FR,2252,+3358624XXXX,geographic,OVH
FR,2253,+3358634XXXX,geographic,Equant France
FR,2261,+3358724XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2264,+3358754XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2259,+3358705XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2255,+3358667XXXX,geographic,Prosodie
FR,2260,+3358713XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2258,+3358693XXXX,geographic,OVH
FR,2256,+3358676XXXX,geographic,Prosodie
FR,2253,+3358635XXXX,geographic,Equant France
FR,2250,+3358606XXXX,geographic,Prosodie
FR,2264,+3358755XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2252,+3358625XXXX,geographic,OVH
FR,2250,+3358607XXXX,geographic,IP Directions
FR,2275,+3359086XXXX,geographic,Orange
FR,2264,+3358756XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2250,+3358608XXXX,geographic,IP Directions
FR,2252,+3358626XXXX,geographic,OVH
FR,2258,+3358694XXXX,geographic,OVH
FR,2251,+3358613XXXX,geographic,Legos
FR,2255,+3358668XXXX,geographic,Prosodie
FR,2275,+3359087XXXX,geographic,Orange
FR,2261,+3358725XXXX,geographic,Colt technology services
FR,2253,+3358636XXXX,geographic,Equant France
FR,2256,+3358677XXXX,geographic,Alnilam
FR,2260,+3358714XXXX,geographic,Sewan communications
FR,2252,+3358627XXXX,geographic,OVH
FR,2250,+3358609XXXX,geographic,IP Directions
FR,2275,+3359088XXXX,geographic,Orange
FR,2251,+3358614XXXX,geographic,Legos
FR,2257,+3358683XXXX,geographic,OpenIP
FR,2258,+3358695XXXX,geographic,OVH
FR,2253,+3358637XXXX,geographic,Equant France
FR,2255,+3358669XXXX,geographic,Prosodie
FR,2264,+3358757XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2261,+3358726XXXX,geographic,Colt technology services
FR,2254,+3358646XXXX,geographic,Lasotel
FR,2260,+3358715XXXX,geographic,OVH
FR,2264,+3358758XXXX,geographic,Bouygues Telecom
FR,2254,+3358647XXXX,geographic,NC Numericable
FR,2273,+3359054XXXX,geographic,Canal+ Telecom
FR,2261,+3358727XXXX,geographic,Colt technology services
FR,2265,+3358763XXXX,geographic,Completel
FR,2253,+3358638XXXX,geographic,Equant France
FR,2260,+3358716XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2264,+3358759XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2250,+3358610XXXX,geographic,Paritel operateur
FR,2263,+3358743XXXX,geographic,Soci̩t̩ fran̤aise du radiot̩l̩phone
FR,2273,+3359055XXXX,geographic,Canal+ Telecom
FR,2254,+3358648XXXX,geographic,International t̩l̩communication network France
FR,2272,+3359044XXXX,geographic,Dauphin telecom
FR,2266,+3358773XXXX,geographic,Free
FR,2251,+3358615XXXX,geographic,Legos
FR,2252,+3358628XXXX,geographic,OpenIP
FR,2265,+3358764XXXX,geographic,Bouygues Telecom
FR,2253,+3358639XXXX,geographic,Equant France
FR,2264,+3358760XXXX,geographic,Completel
