Country,Page,Range,Type,Provider
SS,1,21197XXXXXXX,mobile,Gemtel
SS,1,21195XXXXXXX,mobile,Network of the World Ltd (VivaCell)
SS,1,21192XXXXXXX,mobile,MTN South Sudan
SS,1,21191XXXXXXX,mobile,Mobitel (ZAIN)
